OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_FIPS,OWNER,BEDS,TRAUMA,HELIPAD
4714,84931634,CLINCH MEMORIAL HOSPITAL,1050 VALDOSTA HIGHWAY,HOMERVILLE,GA,31634,CRITICAL ACCESS,25,CLINCH,13065,USA,31.03410008,-82.76427224,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-03T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,25,NOT AVAILABLE,Y
4715,85330223,WELLSTAR SPALDING REGIONAL HOSPITAL,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,GENERAL ACUTE CARE,160,SPALDING,13255,USA,33.23923023,-84.26769905,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-05T00:00:00.000Z,https://www.wellstar.org/locations/pages/wellstar-spalding-regional-hospital.aspx?modal=true,13,PROPRIETARY,160,NOT AVAILABLE,Y
4716,86130308,EMORY UNIVERSITY HOSPITAL MIDTOWN,550 PEACHTREE ST NE,ATLANTA,GA,30308,GENERAL ACUTE CARE,475,FULTON,13121,USA,33.76917466,-84.38673157,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-05T00:00:00.000Z,http://www.emoryhealthcare.org/emory-university-hospital-midtown-atlanta/,13,GOVERNMENT - STATE,475,NOT AVAILABLE,Y
4717,86430096,GWINNETT MEDICAL CENTER - DULUTH,3620 HOWELL FERRY ROAD,DULUTH,GA,30096,GENERAL ACUTE CARE,111,GWINNETT,13135,USA,33.99972206,-84.16342505,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-05T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,111,NOT AVAILABLE,N
4718,86530329,HUGHES SPALDING CHILDREN'S HOSPITAL,1711 TULLIE CIRCLE NE,ATLANTA,GA,30329,CHILDREN,24,DEKALB,13089,USA,33.83179232,-84.33033332,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-05T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,24,LEVEL III PEDIATRIC,N
4719,87431061,OCONEE REGIONAL MEDICAL CENTER,"821 N COBB STREET, POST OFFICE BOX 690",MILLEDGEVILLE,GA,31061,GENERAL ACUTE CARE,140,BALDWIN,13009,USA,33.08943825,-83.24584144,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-09T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,140,NOT AVAILABLE,N
4720,88131520,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,GENERAL ACUTE CARE,,GLYNN,13127,USA,31.17508058,-81.48431293,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-09T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,300,NOT AVAILABLE,Y
4721,88330046,SUMMITRIDGE CENTER- PSYCHIATRY & ADDICTIVE MED,250 SCENIC HIGHWAY,LAWRENCEVILLE,GA,30046,PSYCHIATRIC,76,GWINNETT,13135,USA,33.94238602,-83.98959993,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-09T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,76,NOT AVAILABLE,N
4722,88631036,TAYLOR REGIONAL HOSPITAL,222 PERRY HWY,HAWKINSVILLE,GA,31036,GENERAL ACUTE CARE,49,PULASKI,13235,USA,32.29784992,-83.48511633,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-09T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,49,LEVEL III,N
4723,88931545,WAYNE MEMORIAL HOSPITAL,865 SOUTH FIRST STREET,JESUP,GA,31545,GENERAL ACUTE CARE,,WAYNE,13305,USA,31.60095713,-81.89990856,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-09T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,88,NOT AVAILABLE,Y
4724,89431792,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,GENERAL ACUTE CARE,264,THOMAS,13275,USA,30.82529031,-83.97225237,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-09T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,264,LEVEL II,N
4725,89730474,MEADOWS REGIONAL MEDICAL CENTER,ONE MEADOWS PARKWAY,VIDALIA,GA,30474,GENERAL ACUTE CARE,57,TOOMBS,13279,USA,32.20859527,-82.3752472,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-09T00:00:00.000Z,NOT AVAILABLE,13,NOT AVAILABLE,57,LEVEL IV,Y
4726,150554451,"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC",135 S GIBSON ST,MEDFORD,WI,54451,CRITICAL ACCESS,25,TAYLOR,55119,USA,45.13511577,-90.35607112,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,2018-08-13T00:00:00.000Z,IMAGERY/OTHER,2015-03-27T00:00:00.000Z,NOT AVAILABLE,55,NOT AVAILABLE,25,LEVEL III,Y
4727,89230240,WELLSTAR WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,GENERAL ACUTE CARE,276,TROUP,13285,USA,33.03159067,-85.05795342,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2015-03-09T00:00:00.000Z,https://www.wellstar.org/locations/pages/wellstar-west-georgia-medical-center.aspx,13,GOVERNMENT - DISTRICT/AUTHORITY,276,NOT AVAILABLE,N
4728,151854020,LADD MEMORIAL HOSPITAL,2600 65TH AVENUE,OSCEOLA,WI,54020,CRITICAL ACCESS,23,POLK,55095,USA,45.30186079,-92.70060728,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,2018-08-13T00:00:00.000Z,IMAGERY/OTHER,2015-03-27T00:00:00.000Z,https://www.myomc.org,55,NOT AVAILABLE,23,LEVEL IV,Y
4729,152453578,SAUK PRAIRIE HOSPITAL,260 26TH STREET,PRAIRIE DU SAC,WI,53578,GENERAL ACUTE CARE,36,SAUK,55111,USA,43.28727266,-89.75210536,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,2018-08-13T00:00:00.000Z,IMAGERY/OTHER,2015-03-30T00:00:00.000Z,http://www.saukprairiehealthcare.org/Clinic-Details/location/Sauk-Prairie-Hospital,55,NOT AVAILABLE,36,LEVEL III,Y
4730,159270517,GENESIS BEHAVIORAL HOSPITAL,606 LATIOLAIS ROAD,BREAUX BRIDGE,LA,70517,GENERAL ACUTE CARE,,ST. MARTIN,22099,USA,30.29336769,-91.90641627,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,NOT AVAILABLE,22,NOT AVAILABLE,,NOT AVAILABLE,N
4731,159570526,"CROWLEY REHAB HOSPITAL, LLC",713 NORTH AVENUE L,CROWLEY,LA,70527,GENERAL ACUTE CARE,,ACADIA,22001,USA,30.21933721,-92.36894278,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,NOT AVAILABLE,22,NOT AVAILABLE,,NOT AVAILABLE,N
4732,160071301,RIVERSIDE HOSPITAL OF LOUISIANA,211 4TH STREET,ALEXANDRIA,LA,71301,GENERAL ACUTE CARE,,RAPIDES,22079,USA,31.3148477,-92.44989925,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,NOT AVAILABLE,22,NOT AVAILABLE,,NOT AVAILABLE,Y
4733,160571270,ALLEGIANCE HEALTH CENTER OF RUSTON,1401 EZELL STREET,RUSTON,LA,71270,GENERAL ACUTE CARE,,LINCOLN,22061,USA,32.51413779,-92.63158917,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,NOT AVAILABLE,22,NOT AVAILABLE,,NOT AVAILABLE,N
4735,161970601,EXTENDED CARE OF SOUTHWEST LOUISIANA,2837 ERNEST STREET,LAKE CHARLES,LA,70601,GENERAL ACUTE CARE,,CALCASIEU,22019,USA,30.2050534,-93.22262023,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,NOT AVAILABLE,22,NOT AVAILABLE,,NOT AVAILABLE,N
4736,162270505,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,1101 KALISTE SALOOM ROAD,LAFAYETTE,LA,70505,SPECIAL,,LAFAYETTE,22055,USA,30.17532611,-92.02661028,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,NOT AVAILABLE,22,NOT AVAILABLE,,NOT AVAILABLE,N
4737,162471106,LIFECARE HOSPITALS OF SHREVEPORT,9320 LINWOOD AVENUE,SHREVEPORT,LA,71106,LONG TERM CARE,65,CADDO,22017,USA,32.40294715,-93.76569305,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,http://www.lifecare-hospitals.com,22,PROPRIETARY,65,NOT AVAILABLE,N
4738,162571457,LOUISIANA EXTENDED CARE HOSPITAL OF NATCHITOCHES,501 KEYSER AVENUE,NATCHITOCHES,LA,71457,LONG TERM CARE,,NATCHITOCHES,22069,USA,31.75266748,-93.07859297,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,http://lhcgroup.com/locations/louisiana-extended-care-hospital-of-natchitoches,22,NOT AVAILABLE,,NOT AVAILABLE,Y
4739,12595926,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,1531 ESPLANADE,CHICO,CA,95926,GENERAL ACUTE CARE,228,BUTTE,6007,USA,39.74182759,-121.8503943,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.enloe.org,6,NON-PROFIT,228,LEVEL II,Y
4740,163270448,NORTHLAKE BEHAVIORAL HEALTH SYSTEM,23515 HIGHWAY 190,MANDEVILLE,LA,70448,GENERAL ACUTE CARE,,ST. TAMMANY,22103,USA,30.34735215,-90.0182325,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,http://www.northlakebehavioralhealth.com/,22,PROPRIETARY,,NOT AVAILABLE,N
4741,163370518,OCEANS HOSPITAL OF BROUSSARD,420 ALBERTSON PARKWAY,BROUSSARD,LA,70518,PSYCHIATRIC,38,LAFAYETTE,22055,USA,30.13787777,-91.98092415,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,http://www.obhb.info/,22,PROPRIETARY,38,NOT AVAILABLE,N
4742,163870403,POST ACUTE SPECIALTY HOSPITAL OF HAMMOND,42074 VETERANS AVENUE,HAMMOND,LA,70403,GENERAL ACUTE CARE,,TANGIPAHOA,22105,USA,30.46784168,-90.45514432,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-05-30T00:00:00.000Z,NOT AVAILABLE,22,NOT AVAILABLE,,NOT AVAILABLE,N
4743,165070546,JENNINGS SENIOR CARE HOSPITAL,1 HOSPITAL DRIVE,JENNINGS,LA,70546,GENERAL ACUTE CARE,,JEFFERSON DAVIS,22053,USA,30.23989684,-92.66266962,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2015-06-01T00:00:00.000Z,NOT AVAILABLE,22,NOT AVAILABLE,,NOT AVAILABLE,N
4744,19,WINN ARMY COMMUNITY HOSPITAL,1061 HARMON AVE,FORT STEWART,GA,31315,MILITARY,,LIBERTY,13179,USA,31.87225696,-81.60038895,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.tricare.mil/mtf,2019-04-02T00:00:00.000Z,IMAGERY/OTHER,2015-07-24T00:00:00.000Z,http://www.winn.amedd.army.mil/,13,GOVERNMENT - FEDERAL,,LEVEL IV,Y
4745,2194550,VA MEDICAL CENTER - LIVERMORE DIVISION,4951 ARROYO RD,LIVERMORE,CA,94550,MILITARY,,ALAMEDA,6001,USA,37.62555427,-121.7631034,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-21T00:00:00.000Z,http://www.paloalto.va.gov/,6,GOVERNMENT - FEDERAL,,NOT AVAILABLE,Y
4746,2490822,VA LONG BEACH HEALTHCARE SYSTEM,5901 E 7TH ST,LONG BEACH,CA,90822,MILITARY,,LOS ANGELES,6037,USA,33.77663503,-118.1190786,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-21T00:00:00.000Z,http://www.longbeach.va.gov/,6,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N
4747,2531021,CARL VINSON VA MEDICAL CENTER,1826 VETERANS BLVD,DUBLIN,GA,31021,MILITARY,178,LAURENS,13175,USA,32.53648137,-82.9432264,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-21T00:00:00.000Z,http://www.dublin.va.gov/,13,GOVERNMENT - FEDERAL,178,NOT AVAILABLE,N
4748,2694553,EAST BAY DIVISION - MARTINEZ OUTPATIENT CLINIC,150 MUIR RD,MARTINEZ,CA,94553,MILITARY,,CONTRA COSTA,6013,USA,37.99436151,-122.1157858,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-21T00:00:00.000Z,http://www.northerncalifornia.va.gov/,6,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N
4749,2795655,VA MEDICAL CENTER - SACRAMENTO,10535 HOSPITAL WAY,MATHER,CA,95655,MILITARY,,SACRAMENTO,6067,USA,38.57296625,-121.2964588,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-21T00:00:00.000Z,http://www.northerncalifornia.va.gov/,6,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N
4750,2994121,SAN FRANCISCO VA HEALTH CARE SYSTEM,4150 CLEMENT ST,SAN FRANCISCO,CA,94121,MILITARY,,SAN FRANCISCO,6075,USA,37.78229119,-122.5049746,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-21T00:00:00.000Z,http://www.sanfrancisco.va.gov/,6,GOVERNMENT - FEDERAL,,NOT AVAILABLE,Y
4751,3391343,SEPULVEDA AMBULATORY CARE CENTER,16111 PLUMMER ST,LOS ANGELES,CA,91343,GENERAL ACUTE CARE,,LOS ANGELES,6037,USA,34.24438639,-118.4820418,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-21T00:00:00.000Z,http://www.losangeles.va.gov/,6,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N
4752,3492357,VA LOMA LINDA HEALTHCARE SYSTEM,11201 BENTON ST,LOMA LINDA,CA,92357,MILITARY,,SAN BERNARDINO,6071,USA,34.05025751,-117.2500638,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-21T00:00:00.000Z,http://www.lomalinda.va.gov/,6,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N
4753,3592161,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DR,SAN DIEGO,CA,92161,MILITARY,,SAN DIEGO,6073,USA,32.87555805,-117.2324193,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,IMAGERY/OTHER,2015-05-21T00:00:00.000Z,http://www.sandiego.va.gov/,6,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N
4754,59192354,TOTALLY KIDS REHABILITATION CENTER,1720 MOUNTAIN VIEW AVE,LOMA LINDA,CA,92354,CHILDREN,81,SAN BERNARDINO,6071,USA,34.07023245,-117.2446975,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2016-02-18T00:00:00.000Z,https://totallykids.com/,6,PROPRIETARY,81,NOT AVAILABLE,N
4755,59294158,UCSF MEDICAL CENTER AT MISSION BAY,1975 4TH STREET,SAN FRANCISCO,CA,94158,GENERAL ACUTE CARE,289,SAN FRANCISCO,6075,USA,37.76548003,-122.3900705,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2016-02-18T00:00:00.000Z,http://www.ucsfmissionbayhospitals.org/,6,GOVERNMENT - LOCAL,289,NOT AVAILABLE,Y
4756,28170072,LOUISIANA CONTINUING CARE HOSPITAL,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,LONG TERM CARE,,JEFFERSON,22051,USA,29.89249907,-90.09487112,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2016-02-26T00:00:00.000Z,NOT AVAILABLE,22,NOT AVAILABLE,,NOT AVAILABLE,Y
4757,12695926,ENLOE REHABILITATION CENTER,340 WEST EAST AVENUE,CHICO,CA,95926,REHABILITATION,40,BUTTE,6007,USA,39.75418656,-121.8675319,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.enloe.org/medical_services/rehabilitation_center.asp,6,NON-PROFIT,40,NOT AVAILABLE,N
4758,13195969,FEATHER RIVER HOSPITAL,5974 PENTZ ROAD,PARADISE,CA,95969,GENERAL ACUTE CARE,100,BUTTE,6007,USA,39.75686334,-121.5712977,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.frhosp.org,6,NON-PROFIT,100,NOT AVAILABLE,Y
4759,33295966,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,GENERAL ACUTE CARE,133,BUTTE,6007,USA,39.5061496,-121.5411581,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.orovillehospital.com,6,NON-PROFIT,133,NOT AVAILABLE,Y
4760,44896080,ST. ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,GENERAL ACUTE CARE,76,TEHAMA,6103,USA,40.14849498,-122.2190525,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.mercy.org,6,NON-PROFIT,76,LEVEL III,Y
4761,9980631,NORTH COLORADO MEDICAL CENTER,1801 16TH STREET,GREELEY,CO,80631,GENERAL ACUTE CARE,300,WELD,8123,USA,40.41456762,-104.7085776,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,www.bannerhealth.com,8,NON-PROFIT,300,LEVEL II,Y
4763,2080027,CENTENNIAL PEAKS HOSPITAL,2255 S 88TH ST,LOUISVILLE,CO,80027,PSYCHIATRIC,72,BOULDER,8013,USA,39.95191192,-105.1479515,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2018-08-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.centennialpeaks.com,8,NON-PROFIT,72,NOT AVAILABLE,N
4764,8492411,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,GENERAL ACUTE CARE,347,SAN BERNARDINO,6071,USA,34.13136432,-117.321814,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.dignityhealth.org/san-bernardino/,6,NON-PROFIT,347,NOT AVAILABLE,Y
4765,18592335,KAISER FND HOSP - FONTANA,9961 SIERRA AVENUE,FONTANA,CA,92335,GENERAL ACUTE CARE,450,SAN BERNARDINO,6071,USA,34.07310244,-117.4340179,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kaiserpermanente.org,6,NON-PROFIT,450,NOT AVAILABLE,Y
4766,25992354,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON STREET,LOMA LINDA,CA,92354,GENERAL ACUTE CARE,371,SAN BERNARDINO,6071,USA,34.04966684,-117.2640124,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://lomalindahealth.org,6,NON-PROFIT,371,"LEVEL I, LEVEL I PEDIATRIC",Y
4767,37092373,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BOULEVARD,REDLANDS,CA,92373,GENERAL ACUTE CARE,229,SAN BERNARDINO,6071,USA,34.03646309,-117.2050148,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.redlandshospital.org,6,NON-PROFIT,229,NOT AVAILABLE,N
4768,52192392,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 ELEVENTH STREET,VICTORVILLE,CA,92392,GENERAL ACUTE CARE,101,SAN BERNARDINO,6071,USA,34.52830642,-117.2931977,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://vvgmc.com/,6,NON-PROFIT,101,NOT AVAILABLE,Y
4769,15591942,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE,LA MESA,CA,91942,GENERAL ACUTE CARE,528,SAN DIEGO,6073,USA,32.78057044,-117.0067815,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.sharp.com,6,NON-PROFIT,528,NOT AVAILABLE,Y
4770,36992123,RADY CHILDREN'S HOSPITAL - SAN DIEGO,3020 CHILDREN'S WAY,SAN DIEGO,CA,92123,CHILDREN,522,SAN DIEGO,6073,USA,32.79795853,-117.151301,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.rchsd.org,6,NON-PROFIT,522,LEVEL II PEDIATRIC,Y
4771,41192037,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,GENERAL ACUTE CARE,444,SAN DIEGO,6073,USA,32.88518451,-117.2254602,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.scripps.org/locations/hospitals__scripps-memorialhospital- la-jolla http://www.scripps.org/locations/hospitals__scripps-memorialhospital- la-jolla,6,NON-PROFIT,444,LEVEL II,Y
